audio-processed,label_y,mean_pitch,mean_energy,speech_rate
"[-408.9635925292969, 76.73056030273438, 17.678930282592773, 0.1168297752737999, -1.7574410438537598, -3.290515184402466, -12.683197021484375, 8.508400917053223, -16.10080909729004, -3.431875467300415, -7.749433517456055, -11.82266902923584, 0.8739253282546997, 1.1731938123703003, -2.932715654373169, -0.24589136242866516, -0.6967089772224426, 2.2930185794830322, 6.576791286468506, -2.579352378845215, 3.3742570877075195, 3.2944869995117188, -3.151444435119629, 2.665919780731201, 1.51273775100708, -1.2396494150161743, 3.293602466583252, -1.1238131523132324, 3.442523717880249, -2.025113582611084, 4.340869903564453, 0.43547043204307556, -0.646099865436554, 1.9081982374191284, 2.5983529090881348, 5.0257792472839355, 8.413409233093262, 9.821212768554688, 10.747551918029785, 11.095942497253418]",ps,276.7427769766061,0.024398014,56
"[-477.2044372558594, 83.18018341064453, -0.5333709716796875, 8.531338691711426, 6.394636154174805, 5.353901386260986, -24.975740432739258, 1.2460614442825317, -15.395846366882324, -10.855711936950684, -7.65921688079834, -6.624786853790283, 0.7873936295509338, -2.8860278129577637, 0.7395409941673279, -3.2042551040649414, 1.1837105751037598, 7.437557220458984, 9.579642295837402, 1.8275798559188843, 2.2406399250030518, 1.7009222507476807, -4.275364398956299, 5.566641807556152, 1.8676021099090576, -1.5715246200561523, 6.743310451507568, 0.8849114179611206, 6.122165203094482, 1.7403593063354492, 3.3968074321746826, 4.464975833892822, 8.609268188476562, 9.353666305541992, 12.436673164367676, 12.153818130493164, 8.887054443359375, 11.185401916503906, 8.924436569213867, 6.925342082977295]",ps,327.7322524701403,0.013128857,40
"[-473.2610778808594, 87.90191650390625, -3.113670587539673, 5.607801914215088, 6.9592604637146, 8.044819831848145, -24.20102882385254, -0.9544252157211304, -13.423787117004395, -7.622363567352295, -2.8673110008239746, -5.734170436859131, -0.2439326047897339, -1.6816664934158325, 0.8833775520324707, -2.759807825088501, 1.4268125295639038, 4.679684162139893, 9.666234970092773, -2.466963529586792, -0.3874184489250183, 1.95009446144104, -3.3784711360931396, 4.251197814941406, 2.3926868438720703, 1.0860320329666138, 4.766812324523926, 0.38877421617507935, 6.3048810958862305, 3.290313959121704, 7.054537773132324, 6.508243083953857, 9.727295875549316, 11.612125396728516, 9.604093551635742, 10.747430801391602, 7.707176685333252, 7.752135753631592, 8.761645317077637, 5.864943027496338]",ps,333.3979474418624,0.016065545,38
"[-502.8052673339844, 98.00111389160156, 1.7348153591156006, -3.7533209323883057, -3.5331614017486572, 13.054173469543457, -17.530027389526367, -1.9598705768585205, -12.589296340942383, -4.146356105804443, -1.1616404056549072, -8.027247428894043, -0.5637001395225525, -0.5645880103111267, -1.1816143989562988, -1.0986689329147339, 2.833301305770874, 4.586938858032227, 12.166464805603027, 0.36144042015075684, -2.1694092750549316, 3.4351227283477783, -2.0223886966705322, 5.213040828704834, 2.6368041038513184, -0.6343774795532227, 1.996597170829773, 1.3891605138778687, 4.59499454498291, 1.4678882360458374, 6.079339027404785, 4.720096588134766, 8.138958930969238, 8.410883903503418, 7.8737006187438965, 11.550946235656738, 8.703570365905762, 10.152420043945312, 11.30307674407959, 8.989668846130371]",ps,342.57200743805333,0.011951423,34
"[-404.5599670410156, 82.12559509277344, 9.867742538452148, 2.198054790496826, 4.931229114532471, -6.279057502746582, -14.197270393371582, 1.682253360748291, -18.693429946899414, -5.36282205581665, -11.558601379394531, -14.968557357788086, -3.257869243621826, -1.256716012954712, -3.8131842613220215, 1.2607324123382568, -3.7598061561584473, 4.120691299438477, 8.056446075439453, -1.0265069007873535, -0.144485205411911, 3.319838285446167, -2.0823910236358643, -1.517203688621521, 1.499380350112915, -2.0466480255126953, 0.7081677317619324, -2.5821433067321777, 3.7694406509399414, -2.293868064880371, 2.66335391998291, -0.9682796001434326, 1.436820387840271, 3.944459915161133, 5.046924114227295, 8.470690727233887, 10.051091194152832, 10.716362953186035, 11.932740211486816, 12.907093048095703]",ps,271.0026123775983,0.025491718,50
"[-449.1025695800781, 109.44465637207031, 2.9619140625, -5.363891124725342, -14.924347877502441, 6.148658752441406, -18.62076759338379, -6.522339344024658, -14.745939254760742, -9.264196395874023, -6.258798122406006, -9.918242454528809, -4.279160022735596, -1.5643260478973389, -3.019491195678711, -1.8759115934371948, -3.5501322746276855, 4.450558185577393, 10.733031272888184, -1.614758849143982, -1.6575690507888794, 2.1269328594207764, -5.899200916290283, 0.9621416926383972, 1.129597544670105, -1.6236281394958496, 2.7445225715637207, -0.5536007285118103, 2.271192789077759, 2.6855990886688232, 4.3692097663879395, 5.712298393249512, 9.691408157348633, 12.082900047302246, 11.188996315002441, 14.214200973510742, 10.419499397277832, 10.802958488464355, 12.680307388305664, 9.488954544067383]",ps,281.953178012252,0.018541144,41
"[-432.30645751953125, 81.77777099609375, 30.43227767944336, 9.228068351745605, 2.3385744094848633, 0.3210337162017822, -13.828503608703613, 8.007506370544434, -16.916284561157227, -10.486024856567383, -13.968531608581543, -15.217300415039062, -9.3302001953125, -5.540832996368408, -3.1719791889190674, 0.5077000856399536, -2.8814756870269775, 2.90986704826355, 5.7266130447387695, -2.3778765201568604, 3.2592575550079346, 2.754228115081787, 1.5042041540145874, -0.6155288219451904, -0.7190765738487244, -1.1108442544937134, 2.5996313095092773, -2.4028844833374023, 3.6769449710845947, -2.5407044887542725, 4.68203592300415, 1.1390705108642578, -2.69321608543396, 0.40969347953796387, -1.4252156019210815, 3.8575119972229004, 8.495499610900879, 11.51003646850586, 15.39192008972168, 14.718140602111816]",ps,309.8826324793888,0.025301604,58
"[-400.5741882324219, 79.43351745605469, 14.604172706604004, -16.098642349243164, -2.840684652328491, 3.7094945907592773, -16.57740592956543, -4.413768291473389, -19.35993766784668, -4.035244941711426, -11.872566223144531, -10.839686393737793, -1.9928513765335083, -1.6927438974380493, -3.939363956451416, -0.13048645853996277, -4.800999641418457, 5.010095596313477, 5.608830451965332, -1.4292901754379272, 1.5213083028793335, 3.5799717903137207, -0.8584895133972168, -0.8393602967262268, 1.770760416984558, -1.105019450187683, 4.953366756439209, 2.4048168659210205, 9.69812297821045, 3.7236673831939697, 6.9738383293151855, 2.6104156970977783, 3.8373236656188965, 9.604242324829102, 10.19486141204834, 13.946405410766602, 12.360305786132812, 8.631094932556152, 9.34994888305664, 3.0513181686401367]",ps,308.1194258422024,0.031105284,55
"[-408.2475280761719, 61.813289642333984, 18.17023468017578, 9.923404693603516, -0.6069748997688293, 0.7864996194839478, -14.20997428894043, 2.4934561252593994, -15.050775527954102, -6.4907426834106445, -13.231319427490234, -12.235177993774414, -5.645152568817139, -4.1075215339660645, 0.7135807871818542, -0.9546002745628357, -0.09066732227802277, 5.676671981811523, 9.899104118347168, 2.3119287490844727, 3.8657009601593018, 0.9134460091590881, 1.7860350608825684, 1.0498764514923096, 1.1105003356933594, -0.5721325278282166, 3.6886351108551025, -1.9857444763183594, 3.7478830814361572, -1.1800587177276611, 1.7622771263122559, -1.7189648151397705, -0.9721078872680664, 1.0654858350753784, 0.022914795204997063, 3.938671350479126, 6.890528678894043, 10.912409782409668, 12.257770538330078, 13.540273666381836]",ps,329.11283252633336,0.025204744,55
"[-422.4864501953125, 81.38707733154297, 14.810428619384766, -3.8958027362823486, 8.008027076721191, -1.7629646062850952, -14.128314018249512, -1.1751881837844849, -18.97509002685547, -5.97543478012085, -13.159347534179688, -12.391365051269531, -0.1974208503961563, 0.39144715666770935, -2.159682273864746, 4.346475601196289, -3.0184028148651123, 3.8487236499786377, 2.6584484577178955, -4.957380771636963, -0.11678191274404526, 1.4147104024887085, -4.449160099029541, 2.8960583209991455, 3.4107863903045654, 0.5025084614753723, 2.700963258743286, -1.3394660949707031, 4.9694952964782715, 0.8176061511039734, 3.029891014099121, -1.4811903238296509, -1.3169161081314087, -1.3992177248001099, 1.2863373756408691, 6.026758670806885, 9.489161491394043, 14.395430564880371, 15.667472839355469, 15.229969024658203]",ps,260.70460066350626,0.021690367,47
"[-439.03717041015625, 78.9161376953125, 15.559853553771973, -0.935997486114502, 2.907305955886841, 2.2044126987457275, -7.797336578369141, 2.7500462532043457, -16.558563232421875, -5.467721939086914, -8.820116996765137, -12.309572219848633, 0.2522827982902527, -0.29759567975997925, -4.298764705657959, 2.4637489318847656, -3.57722806930542, 3.0135347843170166, 4.94729471206665, -1.234993577003479, 0.04615312069654465, 6.996176242828369, -3.0870039463043213, 1.274835467338562, 4.5169596672058105, -0.14895787835121155, 5.80200719833374, -0.2715281844139099, 3.626086950302124, -1.2725189924240112, 4.158412933349609, 1.394480586051941, 4.325517177581787, 4.371830940246582, 3.0605413913726807, 7.502617835998535, 8.801436424255371, 10.68076229095459, 11.9370698928833, 12.274421691894531]",ps,307.4491108604122,0.018996397,55
"[-446.56744384765625, 97.52757263183594, 2.153430223464966, 2.8189146518707275, -1.4629359245300293, 8.383370399475098, -20.095806121826172, -12.421627044677734, -16.943462371826172, -12.320168495178223, -4.751779079437256, -10.956300735473633, -2.28098201751709, 0.1682833880186081, -1.4819728136062622, 1.1441346406936646, -1.1443631649017334, 4.5445966720581055, 5.850162029266357, -0.5085048079490662, -2.6367557048797607, 1.8134052753448486, -5.327451705932617, 4.173379898071289, 3.7520577907562256, 0.2828586995601654, 3.9896225929260254, -0.7182677388191223, 5.171300888061523, 3.764791965484619, 6.225679397583008, 10.562679290771484, 10.928464889526367, 13.272177696228027, 16.141088485717773, 15.514179229736328, 14.204008102416992, 11.166450500488281, 8.528647422790527, 4.152184009552002]",ps,314.3286906226378,0.023043428,46
"[-390.3746643066406, 70.33358001708984, 8.016905784606934, -7.748297214508057, 2.363541603088379, -3.6670191287994385, -16.1285343170166, -3.251239776611328, -17.76596450805664, -7.375580310821533, -7.869139194488525, -10.746705055236816, -2.1044576168060303, 1.93404221534729, -0.004588481038808823, 0.8885552883148193, -0.07278261333703995, 2.1460468769073486, 6.916736125946045, -1.4053304195404053, 1.0174946784973145, 4.924140453338623, -0.1593017280101776, -0.89299476146698, 1.9773480892181396, 1.3725249767303467, 2.2222626209259033, 0.6656267642974854, 3.741250514984131, 0.8431642055511475, 4.709912300109863, 3.200608015060425, 7.654422283172607, 10.120601654052734, 12.993986129760742, 14.317976951599121, 10.872231483459473, 9.660554885864258, 8.11616039276123, 6.648739337921143]",ps,288.73171291477297,0.033831142,57
"[-415.61358642578125, 74.9312515258789, 22.938596725463867, -5.360224723815918, -1.8403743505477905, -4.476798057556152, -11.104704856872559, 7.913273334503174, -15.79987907409668, -4.059347152709961, -6.525716304779053, -13.165371894836426, -1.781005859375, 0.09249819815158844, -1.3979688882827759, 0.8804145455360413, -1.2779886722564697, 4.621884822845459, 5.374789714813232, 1.7548587322235107, 1.3059889078140259, 3.8062682151794434, -1.2180935144424438, -1.1110655069351196, 3.159264326095581, -1.5658913850784302, 0.7898246645927429, -1.3158763647079468, 4.070929527282715, -0.6285603046417236, 5.228950500488281, 2.560525417327881, 3.998128890991211, 8.452285766601562, 11.996074676513672, 12.33763313293457, 11.330903053283691, 10.008502960205078, 9.293159484863281, 6.789491653442383]",ps,276.047012916771,0.029059477,53
"[-406.60235595703125, 95.2012939453125, 19.5132999420166, -7.0248823165893555, -14.598936080932617, -2.3776423931121826, -11.976744651794434, 2.663597822189331, -12.918627738952637, -7.843274116516113, -9.799668312072754, -11.889873504638672, -5.928789138793945, -1.0666165351867676, -3.896375894546509, -0.9749127626419067, -1.6464848518371582, 2.1439149379730225, 9.136780738830566, -1.2050694227218628, -1.4164963960647583, 2.603656053543091, -4.2311224937438965, -0.34554794430732727, 2.7689735889434814, -2.445655584335327, 2.433858871459961, 0.8050339221954346, 3.4815292358398438, -0.21488700807094574, 4.0829291343688965, -1.9485044479370117, 0.8773359060287476, 1.627606749534607, 4.246498107910156, 7.985486030578613, 10.578983306884766, 13.715814590454102, 13.572247505187988, 14.205235481262207]",ps,273.2225583029454,0.027984086,59
"[-390.0288391113281, 90.81266784667969, 13.951603889465332, -17.362953186035156, -7.444270133972168, -6.097996711730957, -15.96554946899414, 1.0172251462936401, -16.36444664001465, -4.281839370727539, -10.66934585571289, -14.057912826538086, -1.9878720045089722, -1.190563440322876, -2.5794458389282227, -0.055652618408203125, 0.8756954669952393, 4.355553150177002, 6.301102161407471, 0.5384758114814758, -3.630953788757324, 3.1566877365112305, -2.4230878353118896, -0.813742995262146, 2.3752243518829346, -1.4267979860305786, 1.1400089263916016, -1.735945463180542, 3.5648980140686035, -3.6772284507751465, 2.642514944076538, -1.8616344928741455, 3.6154391765594482, 6.022293567657471, 10.475311279296875, 14.273226737976074, 11.767477035522461, 12.771160125732422, 11.517402648925781, 9.775016784667969]",ps,277.0525615182061,0.03147499,61
"[-395.8642272949219, 82.0772476196289, 28.54197883605957, -0.4309637248516083, -5.62003755569458, -2.7390599250793457, -5.423434257507324, 1.1351385116577148, -18.986448287963867, -9.947256088256836, -10.552254676818848, -13.581705093383789, -6.381110191345215, -1.2884894609451294, -0.4305519461631775, 1.6120716333389282, -2.7645678520202637, 5.902213096618652, 3.990440607070923, 2.13923716545105, -2.368356227874756, 4.894736289978027, 0.1629525125026703, -0.5525399446487427, 1.9144576787948608, -2.634018659591675, 2.4075803756713867, -2.4456567764282227, 4.674032688140869, -3.632328987121582, 2.6456761360168457, 0.0729307159781456, -0.4644646644592285, 0.5549805760383606, 1.636138677597046, 6.884551525115967, 7.618002414703369, 12.579808235168457, 11.18460464477539, 13.853275299072266]",ps,337.64191779052607,0.039747763,62
"[-483.46435546875, 108.15190887451172, 8.714677810668945, -2.625690460205078, -8.693771362304688, 10.732782363891602, -22.846254348754883, -2.4474120140075684, -14.456862449645996, -11.62999439239502, -0.9503611922264099, -7.910402774810791, -1.6298710107803345, -2.7056331634521484, -1.4476438760757446, -0.8869284987449646, 1.867995262145996, 3.335590124130249, 9.168251991271973, -0.9239205121994019, -1.0573546886444092, 1.6645277738571167, -5.872950077056885, 5.979553699493408, 2.3377106189727783, -1.4196689128875732, 3.6852211952209473, -0.08458569645881653, 6.911227703094482, 4.992333889007568, 6.4356207847595215, 8.73449420928955, 11.596816062927246, 10.582281112670898, 6.809116363525391, 9.075122833251953, 8.353836059570312, 7.58880090713501, 8.814037322998047, 6.491948127746582]",ps,321.21264022878694,0.013168955,35
"[-467.7913818359375, 104.40376281738281, 5.172983169555664, -5.631394863128662, -11.760303497314453, 4.991069316864014, -19.034059524536133, -2.796444892883301, -16.86880111694336, -15.74074935913086, -3.741274833679199, -7.7206501960754395, 1.9268693923950195, 0.3738681972026825, -2.7976133823394775, -1.9633435010910034, 2.10719633102417, 3.7220988273620605, 8.178483009338379, -2.437992572784424, -1.1288198232650757, 5.584507465362549, -1.8651716709136963, 5.2922587394714355, 1.9058144092559814, -0.6232601404190063, 3.1330652236938477, 2.735807180404663, 9.510208129882812, 8.204222679138184, 8.225345611572266, 6.520237922668457, 7.298192977905273, 7.100952625274658, 6.308918476104736, 10.827507019042969, 10.239093780517578, 9.808296203613281, 8.373000144958496, 7.041199207305908]",ps,304.1075407518284,0.018393762,41
